VEHICLE_ID,BAROMETRIC_PRESSURE(KPA),ENGINE_COOLANT_TEMP,FUEL_LEVEL,ENGINE_LOAD,AMBIENT_AIR_TEMP,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,MAF,AIR_INTAKE_TEMP,SPEED,SHORT TERM FUEL TRIM BANK 1,ENGINE_RUNTIME,THROTTLE_POS,TIMING_ADVANCE,EQUIV_RATIO,FUEL_RATE,FUEL_CONSUMPTION,DISTANCE_MOVED,DISTANCE_SO_FAR,FUEL_CONSUMPTION_SO_FAR,FUEL_EFFICIENCY,RELATIVE_FUEL_EFFICIENCY_SCORE,THROTTLE_EFFICIENCY,RELATIVE_THROTTLE_SCORE,RELATIVE_ECO_DRIVING_SCORE,ECO_DRIVING_SCORE,SPEED_CHANGE_RATE,MODIFIED_SPEED,RPM_CHANGE_RATE,MODIFIED_RPM,SPEED_RPM_RATIO,THROTTLE_CHANGE_RATE,MODIFIED_THROTTLE_RATE,ACCELERATION,CAR_JERK,IDEAL_FUEL_CONSUMPTION_L2,IDEAL_FUEL_CONSUMPTION_L3
s6,99.0,84.0,65.1,51.4,30.0,2355.0,24.0,18.04,30.0,47.0,3.9,291.0,27.5,72.2,1.0,5.387755102040817,11.46330872774642,0.065,3.122,0.3758973095667776,8.305459817198775,26.10562506800566,72.5,72.5,39.77238270148128,37.704218801004245,1.0,0.21363636363636362,58.4,0.294375,0.7257286238177958,0.7799999999999997,0.0530612244897959,0.05555555555555556,-0.05833333333333333,18.82145430171159,22.655991219797208
s6,99.0,83.0,64.7,32.2,30.0,833.0,33.0,3.26,31.0,40.0,3.1,295.0,20.0,59.6,1.0,0.9736187157789946,2.434046789447487,0.044,3.166,0.37696829015413447,8.398584397391856,26.39833316950075,80.0,80.0,41.98180366785397,39.79874987712556,1.0,0.18181818181818182,1.0,0.104125,1.7461530066572084,1.875,0.12755102040816327,-0.4861111111111111,-0.13541666666666666,3.2070979729077442,3.6625017020840187
s6,99.0,84.0,63.9,40.0,30.0,793.0,33.0,4.07,31.0,24.0,0.8,299.0,20.4,56.5,1.0,1.2155301144848185,5.064708810353411,0.027,3.193,0.3783357615329299,8.439593410526921,26.527232224444823,79.6,79.6,41.9782955362169,39.79542416833362,1.0,0.10909090909090909,1.0,0.099125,1.1005388054568381,0.09999999999999964,0.0068027210884353505,-1.1111111111111112,-0.15625,5.986042543936644,6.906809350719624
s6,99.0,84.0,63.1,28.2,30.0,771.0,36.0,3.88,31.0,8.0,0.8,303.0,20.0,55.7,1.0,1.1587854654056746,14.484818317570932,0.009,3.202,0.3796393951815113,8.434319621832385,26.51065571292377,80.0,80.0,42.0706664395494,39.88299178469283,1.0,0.03636363636363636,1.0,0.096375,0.37731399599103876,0.09999999999999964,0.0068027210884353505,-1.1111111111111112,0.0,13.235872382076414,14.6881152197225
s6,99.0,84.0,0.0,54.1,30.0,1620.0,20.0,13.38,31.0,17.0,6.2,307.0,31.4,67.5,1.0,3.9960179193628673,23.505987760958043,0.019,3.221,0.38410553285609333,8.385716227646116,26.3578860874502,68.6,68.6,38.94347528015575,36.91841456558765,2.25,0.07727272727272727,212.25,0.2025,0.38159371492704824,2.8499999999999996,0.19387755102040816,0.625,0.4340277777777778,29.62447496409621,35.57308107843018
s6,99.0,84.0,63.1,82.0,30.0,1742.0,24.0,23.54,30.0,27.0,-0.8,311.0,34.9,67.8,1.0,7.03036336485814,26.038382832807926,0.03,3.251,0.3919170477059357,8.295122702698299,26.073133569476504,65.1,65.1,37.795200608763054,35.829850177107375,2.5,0.12272727272727273,30.5,0.21775,0.5636154889886233,0.875,0.05952380952380953,0.6944444444444444,0.017361111111111105,32.18224091876748,36.71203163338652
s6,99.0,83.0,63.9,18.8,30.0,2164.0,19.0,5.98,31.0,18.0,0.0,314.0,24.3,63.5,1.0,1.7859631657541066,9.922017587522815,0.015,3.266,0.39340535034406415,8.301869807168673,26.094340990073917,75.7,75.7,40.607337281176626,38.49575574255544,1.0,0.08181818181818182,140.66666666666666,0.2705,0.30247017308015456,3.5333333333333328,0.2403628117913832,-0.8333333333333334,-0.5092592592592592,18.581793385287423,30.613937582410855
s6,99.0,83.0,63.9,42.7,30.0,1501.0,44.0,9.54,1.0,22.0,7.8,319.0,29.0,71.4,1.0,2.8491786958685914,12.950812253948143,0.031,3.297,0.39742010214278806,8.29600712752932,26.07591348335817,71.0,71.0,39.35330708071586,37.30693511251863,1.0,0.1,1.0,0.187625,0.5329780146568954,0.9399999999999998,0.06394557823129252,0.22222222222222224,0.2111111111111111,16.350137029518766,20.189851461358753
s6,99.0,83.0,64.7,32.9,30.0,1792.0,23.0,6.0,30.0,18.0,3.1,323.0,22.7,71.8,1.0,1.791936286709806,9.955201592832257,0.02,3.317,0.3994111424613545,8.30472575091202,26.10331775935823,77.3,77.3,41.03638008388045,38.90248831951867,1.0,0.08181818181818182,72.75,0.224,0.36525974025974023,1.5750000000000002,0.10714285714285716,-0.2777777777777778,-0.125,20.94104929750144,27.73657934725224
s6,99.0,83.0,64.7,49.0,30.0,1363.0,31.0,9.99,30.0,18.0,-2.3,327.0,29.0,71.4,1.0,2.983573917371827,16.575410652065706,0.02,3.337,0.40272622459176766,8.28602607983283,26.044541169881814,71.0,71.0,39.328487212459244,37.28340587741136,1.0,0.08181818181818182,1.0,0.170375,0.4802241045821383,1.5750000000000002,0.10714285714285716,0.0,0.06944444444444445,19.691240483251306,23.813346335385685
s6,99.0,83.0,64.7,86.7,30.0,1755.0,81.0,23.85,30.0,38.0,-3.1,331.0,35.3,66.3,1.0,7.122946739671479,18.744596683346,0.042,3.379,0.410598955198773,8.22944130085331,25.86668454820069,64.7,64.7,37.526385454800135,35.57501341115052,5.0,0.17272727272727273,98.0,0.219375,0.7873607873607874,1.5749999999999993,0.1071428571428571,1.3888888888888888,0.3472222222222222,24.61452634706052,27.919073097077156
s6,99.0,83.0,65.9,71.4,30.0,3386.0,67.0,11.51,30.0,44.0,3.1,335.0,28.2,67.8,1.0,3.437531110004978,7.812570704556768,0.049,3.428,0.4144271148440058,8.271659544502368,25.999384442485862,71.8,71.8,39.50373241757848,37.449538331864396,1.5,0.2,407.75,0.42325,0.47253396337861786,1.7749999999999995,0.12074829931972786,0.41666666666666663,-0.24305555555555555,55.19760088042164,57.36513820382916
s6,99.0,84.0,65.9,83.9,30.0,2294.0,69.0,31.06,30.0,54.0,-5.5,339.0,36.9,0.0,1.0,9.276256844201095,17.178253415187214,0.06,3.488,0.4247340668931181,8.212197400397683,25.812483720081286,63.1,63.1,37.061564124536886,35.13436279006096,2.5,0.24545454545454545,1.0,0.28675,0.8559879527621463,2.175,0.14795918367346939,0.6944444444444444,0.06944444444444445,25.845627135179463,28.1062909427362
s6,99.0,84.0,65.9,28.2,30.0,2677.0,20.0,10.13,30.0,49.0,-10.9,343.0,28.2,78.0,1.0,3.0253857640617228,6.174256661350454,0.054,3.542,0.42806816549024734,8.274383113594784,26.007945133301096,71.8,71.8,39.510505116008254,37.45595884997582,1.0,0.22272727272727272,95.75,0.334625,0.6656026080755255,2.175,0.14795918367346939,-0.3472222222222222,-0.26041666666666663,13.299217346933961,19.987972508251094
s6,99.0,84.0,65.1,34.5,30.0,2386.0,39.0,12.64,30.0,49.0,-1.6,347.0,30.2,75.7,1.0,3.775012444001991,7.704107028575493,0.054,3.596,0.4322283832856781,8.319675752582983,26.15030843139544,69.8,69.8,39.09570814720104,37.06273132354658,1.0,0.22272727272727272,1.0,0.29825,0.7467804617846528,0.5,0.034013605442176874,0.0,0.08680555555555555,12.84743550565046,17.539718392895733
s6,99.0,84.0,65.1,23.1,30.0,2337.0,43.0,10.22,30.0,50.0,-1.6,351.0,29.0,63.5,1.0,3.0522648083623696,6.104529616724739,0.056,3.652,0.4356469198710439,8.382935431016087,26.349145519701793,71.0,71.0,39.56947166643075,37.51185913977635,1.0,0.22727272727272727,1.0,0.292125,0.7779982106041156,0.2999999999999998,0.02040816326530611,0.06944444444444445,0.017361111111111112,8.793000139217387,13.833621017633835
s6,99.0,84.0,64.7,64.7,30.0,2544.0,25.0,27.96,30.0,59.0,3.9,355.0,35.3,71.4,1.0,8.350423096067695,14.1532594848605,0.066,3.718,0.4449880711310519,8.355280155150552,26.262219777023116,64.7,64.7,37.839308895324194,35.87166483276734,2.25,0.2681818181818182,51.75,0.318,0.8433390508862207,1.5749999999999993,0.1071428571428571,0.625,0.1388888888888889,21.601488606763358,24.309089187796214
s6,99.0,84.0,65.1,62.0,30.0,1985.0,69.0,21.01,30.0,65.0,0.0,359.0,34.1,70.2,1.0,6.274763563962171,9.653482406095648,0.072,3.79,0.45193857846344077,8.386095324912807,26.35907766158654,65.9,65.9,38.23239266475728,36.2443082461899,1.5,0.29545454545454547,1.0,0.248125,1.1907487978016946,0.29999999999999893,0.02040816326530605,0.41666666666666663,-0.05208333333333334,12.246095197683834,14.280790223013017
s6,99.0,84.0,65.1,36.1,30.0,2183.0,18.0,11.67,30.0,64.0,4.7,363.0,29.8,72.9,1.0,3.4853160776505723,5.445806371329019,0.071,3.861,0.4558051009870844,8.470725737028127,26.625086992395453,70.2,70.2,39.57680932942678,37.51881524429659,1.0,0.2909090909090909,49.5,0.272875,1.0660892016824222,1.0750000000000002,0.07312925170068028,-0.06944444444444445,-0.12152777777777776,8.779547914911525,11.683885059076221
s6,99.0,84.0,64.7,17.6,30.0,1998.0,18.0,5.3,31.0,49.0,0.0,367.0,23.1,63.9,1.0,1.5828770532603285,3.2303613331843435,0.054,3.915,0.4575494961070039,8.55645134200831,26.894538720727983,76.9,76.9,41.5568608022637,39.395904040545986,1.0,0.22272727272727272,1.0,0.24975,0.8918008918008917,1.6749999999999998,0.1139455782312925,-1.0416666666666667,-0.24305555555555558,5.766009062055312,9.37337359781904
s6,99.0,84.0,63.5,18.4,30.0,1445.0,20.0,3.38,31.0,28.0,3.1,371.0,21.2,62.0,1.0,1.0094574415131907,3.605205148261396,0.031,3.946,0.4586671097029649,8.603189364407335,27.041445131212612,78.8,78.8,42.17413908060069,39.981083848409455,1.0,0.12727272727272726,1.0,0.180625,0.7046240956275557,0.47500000000000053,0.03231292517006806,-1.4583333333333333,-0.10416666666666663,6.469877621108807,8.973864613183643
s6,99.0,83.0,62.4,37.3,30.0,761.0,34.0,4.14,31.0,3.0,3.1,375.0,20.4,57.6,1.0,1.2364360378297659,41.21453459432553,0.003,3.949,0.4599035457407947,8.586583070672145,26.98924842114939,79.6,79.6,42.34381467917937,40.14193631586204,1.0,0.013636363636363636,1.0,0.095125,0.14335204873969656,0.20000000000000018,0.013605442176870762,-1.7361111111111112,-0.06944444444444448,42.942235043194124,48.96932293214672
s6,99.0,83.0,61.6,38.4,30.0,797.0,35.0,4.32,31.0,1.0,0.0,379.0,20.4,54.5,1.0,1.2901941264310606,129.01941264310605,0.001,3.95,0.4611937398672257,8.564730304312405,26.92056105911981,79.6,79.6,42.289473411750905,40.090420794339856,1.0,0.004545454545454545,9.0,0.099625,0.045625641610585146,0.0,0.0,-0.1388888888888889,0.3993055555555556,139.68681931346015,160.71218807576747
s6,99.0,83.0,61.2,40.4,30.0,809.0,50.0,4.41,31.0,8.0,1.6,383.0,20.8,52.5,1.0,1.3170731707317074,16.463414634146343,0.009,3.959,0.46267544718429887,8.556754035886845,26.8954901446199,79.2,79.2,42.16415359542714,39.971617608464925,1.75,0.03636363636363636,3.0,0.101125,0.35959096527699735,0.10000000000000053,0.00680272108843541,0.4861111111111111,0.15625,18.565811987499828,21.488943263154688
s6,99.0,84.0,62.0,53.7,30.0,1889.0,18.0,16.33,31.0,20.0,-2.3,387.0,32.5,69.8,1.0,4.8770532603285215,24.38526630164261,0.022,3.981,0.46804020577066024,8.505679535468563,26.7349533666688,67.5,67.5,38.95170361287089,36.926215025001596,3.0,0.09090909090909091,270.0,0.236125,0.38500409066846336,2.925,0.1989795918367347,0.8333333333333333,0.08680555555555554,31.8245739292652,38.18112578961817
s6,99.0,83.0,62.4,78.4,30.0,1919.0,65.0,23.88,30.0,40.0,5.5,391.0,34.9,67.1,1.0,7.131906421105027,17.82976605276257,0.044,4.025,0.47588530283387576,8.45792037709781,26.58483733342901,65.1,65.1,38.20002953594067,36.21362800007176,5.0,0.18181818181818182,7.5,0.239875,0.7579705338954948,0.5999999999999996,0.04081632653061222,1.3888888888888888,0.1388888888888889,24.09308066979102,27.24705872392913
s6,99.0,83.0,63.5,20.4,30.0,2336.0,63.0,6.76,30.0,46.0,7.0,395.0,24.7,63.9,1.0,2.0189148830263814,4.388945397883438,0.051,4.076,0.4781236649867963,8.52499112360933,26.795653326763325,75.3,75.3,41.05668775851529,38.92173999507249,1.5,0.20909090909090908,104.25,0.292,0.7160647571606475,2.55,0.17346938775510204,0.41666666666666663,-0.24305555555555555,8.718295506010067,14.369165350321971
s6,99.0,83.0,63.9,75.7,30.0,2410.0,25.0,27.53,30.0,53.0,-6.2,399.0,35.3,69.0,1.0,8.22200099552016,15.513209425509736,0.059,4.135,0.48727645854784707,8.485942481856986,26.672916088435993,64.7,64.7,38.16422686321413,36.17968706632699,1.75,0.2409090909090909,18.5,0.30125,0.7996982270841192,2.6499999999999995,0.1802721088435374,0.4861111111111111,0.01736111111111112,25.69465562482151,28.17465504108555
s6,99.0,83.0,64.3,55.3,30.0,2642.0,54.0,23.3,30.0,57.0,-0.8,403.0,34.1,72.5,1.0,6.958685913389747,12.208220900683767,0.063,4.198,0.49496763771527785,8.481362578324427,26.658520588716524,65.9,65.9,38.4692937147019,36.4688904415374,1.0,0.2590909090909091,58.0,0.33025,0.7845296263161518,0.29999999999999893,0.02040816326530605,0.2777777777777778,-0.05208333333333333,20.481102160258697,23.965666586991368
s6,99.0,84.0,64.7,23.1,30.0,2535.0,71.0,6.84,30.0,61.0,7.8,407.0,25.1,58.0,1.0,2.042807366849179,3.348864535818326,0.068,4.266,0.4972448655996343,8.579274106441648,26.96627496946383,74.9,74.9,41.08618800326781,38.94970622709788,1.0,0.2772727272727273,1.0,0.316875,0.8750224134839519,2.25,0.15306122448979592,0.2777777777777778,0.0,8.280870315872424,13.348883217127435
s6,99.0,84.0,64.7,39.6,30.0,2062.0,19.0,8.56,31.0,58.0,0.0,411.0,25.5,71.0,1.0,2.556495769039323,4.407751325929867,0.064,4.33,0.5000658264482294,8.65886003599623,27.216428541134636,74.5,74.5,41.178609077901875,39.037321405850975,1.0,0.2636363636363636,1.0,0.25775,1.022837492284631,0.09999999999999964,0.0068027210884353505,-0.20833333333333331,-0.12152777777777778,9.547750836339603,12.303237158830987
s6,99.0,84.0,64.3,18.0,30.0,1784.0,52.0,4.65,31.0,50.0,0.0,415.0,22.0,63.5,1.0,1.3887506222000996,2.777501244400199,0.056,4.386,0.5016212271450935,8.743649117407372,27.482936599435785,78.0,78.0,42.31244984132579,40.11220244957684,1.0,0.22727272727272727,1.0,0.223,1.019160211985324,0.875,0.05952380952380953,-0.5555555555555556,-0.08680555555555557,4.831769480829159,7.412381875794027
s6,99.0,83.0,63.9,98.8,30.0,1751.0,86.0,27.95,31.0,58.0,0.0,419.0,37.3,63.1,1.0,8.347436535589846,14.392131957913529,0.064,4.45,0.5108321915981582,8.711275587542758,27.38118049545423,62.7,62.7,38.197136467922654,36.21088537159068,2.0,0.2636363636363636,1.0,0.218875,1.2045065157572297,3.8249999999999993,0.260204081632653,0.5555555555555556,0.2777777777777778,18.66194253404336,20.984902799566342
s6,99.0,83.0,63.9,67.1,30.0,2010.0,67.0,21.97,30.0,65.0,-5.5,423.0,34.5,67.8,1.0,6.561473369835739,10.094574415131907,0.072,4.522,0.5181002851770532,8.728039974837445,27.433874123361946,65.5,65.5,38.97722108915766,36.95040559252146,1.75,0.29545454545454547,64.75,0.25125,1.1759384893713254,0.6999999999999993,0.047619047619047575,0.4861111111111111,-0.01736111111111112,13.556311142105514,15.580649314003564
s6,99.0,83.0,63.9,69.8,30.0,2214.0,47.0,21.74,30.0,67.0,-3.1,427.0,33.3,68.6,1.0,6.492782478845196,9.690720117679398,0.074,4.596,0.5252714180641359,8.749762202821449,27.502151178681366,66.7,66.7,39.3476934430496,37.30161338401102,1.0,0.30454545454545456,51.0,0.27675,1.1004352467767102,0.3000000000000007,0.020408163265306173,0.1388888888888889,-0.08680555555555555,16.114098806789826,18.180376433356763
s6,99.0,83.0,63.5,16.9,30.0,2226.0,34.0,5.92,31.0,64.0,0.0,431.0,24.3,77.3,1.0,1.7680438028870085,2.762568442010951,0.071,4.667,0.5272328416579637,8.851876497912972,27.823115647887853,75.7,75.7,41.975038750966135,39.792336735915896,1.0,0.2909090909090909,3.0,0.27825,1.0454953851180266,2.249999999999999,0.15306122448979587,-0.20833333333333331,-0.08680555555555555,5.092130704145551,8.813456502982165
s6,99.0,83.0,63.1,32.2,30.0,2122.0,20.0,6.39,31.0,58.0,0.0,435.0,23.5,73.7,1.0,1.9084121453459433,3.2903657678378337,0.064,4.731,0.5293386757493799,8.937567226317569,28.09245775257209,76.5,76.5,42.399096323237416,40.19434331442907,1.0,0.2636363636363636,1.0,0.26525,0.9939165452831805,0.20000000000000018,0.013605442176870762,-0.41666666666666663,-0.05208333333333333,8.384789018124113,11.507930181915354
s6,99.0,83.0,62.7,36.5,30.0,1891.0,52.0,10.42,31.0,58.0,6.2,439.0,29.0,72.9,1.0,3.111996017919363,5.365510375723039,0.064,4.795,0.5327726023898426,9.000087426589145,28.288970521688938,71.0,71.0,41.10414334521804,38.9667278912667,1.0,0.2636363636363636,1.0,0.236375,1.1153309937022258,1.375,0.0935374149659864,0.0,0.10416666666666666,7.720857999399568,10.063201931449305
s6,99.0,83.0,62.7,61.6,30.0,1955.0,18.0,17.88,31.0,59.0,-0.8,443.0,32.5,68.6,1.0,5.339970134395222,9.050796837958003,0.066,4.861,0.5387461283028949,9.022802660898268,28.360368782984224,67.5,67.5,40.237633530841954,38.14527658723817,1.0,0.2681818181818182,16.0,0.244375,1.0974192048360847,0.875,0.05952380952380953,0.06944444444444445,0.017361111111111112,13.072888530601965,15.279824010294865
s6,99.0,83.0,62.4,62.4,30.0,2036.0,22.0,18.73,31.0,60.0,-7.0,451.0,32.9,68.6,1.0,5.5938277750124445,9.323046291687408,0.133,4.994,0.5511457798708391,9.061123540073812,28.480818526412214,67.1,67.1,40.227440817309244,38.13561389480916,1.0,0.2727272727272727,10.125,0.2545,1.0716199321307376,0.04999999999999982,0.0034013605442176752,0.034722222222222224,-0.004340277777777778,13.924663265324202,16.185975362566918
s6,99.0,83.0,62.4,56.1,30.0,1993.0,19.0,16.57,31.0,58.0,-1.6,455.0,32.2,69.4,1.0,4.948730711796914,8.532294330684334,0.064,5.058,0.5566064482424771,9.087210570360766,28.562814977758432,67.8,67.8,40.47691058366964,38.37211123331882,1.0,0.2636363636363636,1.0,0.249125,1.0582493271906215,0.17499999999999893,0.011904761904761833,-0.1388888888888889,-0.043402777777777776,12.500948448968572,14.846906414220074
s6,99.0,83.0,62.4,17.3,30.0,1871.0,18.0,5.14,31.0,53.0,1.6,459.0,22.7,63.5,1.0,1.5350920856147339,2.8964001615372337,0.059,5.117,0.5583153243377841,9.165071738034875,28.807547297870123,77.3,77.3,43.17580218713354,40.9306604734026,1.0,0.2409090909090909,1.0,0.233875,1.0300762839512172,2.375000000000001,0.1615646258503402,-0.3472222222222222,-0.05208333333333333,4.772514510944351,7.563477000178846
s6,99.0,83.0,62.4,26.3,30.0,1751.0,51.0,9.76,31.0,53.0,3.9,463.0,28.2,63.5,1.0,2.9148830263812844,5.499779295059027,0.059,5.176,0.5615601941218689,9.21717752465324,28.971325602656538,71.8,71.8,41.85495168986541,39.67849420199241,1.0,0.2409090909090909,1.0,0.218875,1.1006697471574685,1.375,0.0935374149659864,0.0,0.08680555555555555,5.756596718561365,7.989735223092093
s6,99.0,83.0,62.7,62.7,30.0,1796.0,19.0,16.33,31.0,52.0,-9.4,467.0,31.8,69.0,1.0,4.8770532603285215,9.37894857755485,0.058,5.234,0.5669999842968507,9.231040820028944,29.014900552057384,68.2,68.2,40.94005845363189,38.811175414043035,1.0,0.23636363636363636,11.25,0.2245,1.0528447054059527,0.9000000000000004,0.061224489795918394,-0.06944444444444445,-0.017361111111111112,13.176016622508952,15.449730784019147
s6,99.0,83.0,63.1,65.9,30.0,1770.0,68.0,18.86,31.0,57.0,6.2,471.0,32.9,68.6,1.0,5.63265306122449,9.881847475832437,0.063,5.297,0.5732255482066252,9.240690713405955,29.045231985113602,67.1,67.1,40.67397045235781,38.558923988835204,1.25,0.2590909090909091,1.0,0.22125,1.1710323574730355,0.27499999999999947,0.018707482993197244,0.3472222222222222,0.10416666666666666,12.364218406416382,14.416293610567765
s6,99.0,83.0,63.5,65.9,30.0,1938.0,19.0,19.04,31.0,57.0,-3.9,475.0,32.9,68.2,1.0,5.686411149825784,9.97615991197506,0.063,5.36,0.5795105289511695,9.249184841733294,29.071930630856713,67.1,67.1,40.695092798673556,38.57894797314253,1.0,0.2590909090909091,42.0,0.24225,1.0695187165775402,0.0,0.0,0.0,-0.08680555555555555,14.293484899871512,16.535425700396676
s6,99.0,82.0,63.5,54.1,30.0,1907.0,71.0,17.42,31.0,61.0,11.7,479.0,32.9,74.5,1.0,5.2025883524141365,8.52883336461334,0.068,5.428,0.5853101356391066,9.27371605153071,29.149036845266394,67.1,67.1,40.756094550579945,38.63677763394979,1.0,0.2772727272727273,1.0,0.238375,1.1631787195499834,0.0,0.0,0.2777777777777778,0.06944444444444445,10.67257204460404,12.783750427681495
s6,99.0,82.0,63.5,57.3,30.0,2050.0,62.0,18.59,31.0,65.0,2.3,483.0,32.9,71.4,1.0,5.5520159283225485,8.541562966650075,0.072,5.5,0.5914600609750946,9.299021798585308,29.228577576208842,67.1,67.1,40.81902234404708,38.69643318215663,1.0,0.29545454545454547,35.75,0.25625,1.1529933481152994,0.0,0.0,0.2777777777777778,0.0,11.935216251140456,14.095203417405088
s6,99.0,82.0,63.9,65.9,30.0,2193.0,46.0,24.81,31.0,69.0,-5.5,487.0,34.9,69.0,1.0,7.409656545545047,10.738632674702968,0.077,5.577,0.5997288081346159,9.299203113731664,29.2291474838761,65.1,65.1,40.29204706002856,38.196860612907074,1.0,0.31363636363636366,35.75,0.274125,1.144136301455043,0.5,0.034013605442176874,0.2777777777777778,0.0,14.505683015700377,16.564953809128635
s6,99.0,82.0,63.9,47.5,30.0,2312.0,19.0,12.01,31.0,63.0,0.0,491.0,29.4,70.2,1.0,3.5868591338974616,5.693427196662638,0.07,5.647,0.6037142071722797,9.353763640000833,29.400641497891616,70.6,70.6,41.87814464495645,39.70048112341871,1.0,0.2863636363636364,29.75,0.289,0.9908776344762505,1.375,0.0935374149659864,-0.41666666666666663,-0.1736111111111111,12.61302128890674,15.527207637901142
s6,99.0,83.0,63.5,18.0,30.0,1914.0,19.0,4.96,31.0,48.0,0.0,495.0,22.7,63.5,1.0,1.4813339970134396,3.0861124937779993,0.053,5.7,0.6053498467939821,9.416042690335187,29.596396287319816,77.3,77.3,43.79989157752095,41.52229721548986,1.0,0.21818181818181817,1.0,0.23925,0.9119407238529496,1.6749999999999998,0.1139455782312925,-1.0416666666666667,-0.15625000000000003,5.592718817132334,8.857780316827506
s6,99.0,82.0,62.0,18.4,30.0,1532.0,70.0,4.12,31.0,48.0,5.5,499.0,21.6,62.4,1.0,1.2304629168740666,2.5634644101543054,0.053,5.753,0.6067084829313638,9.482313436930847,29.80469773018762,78.4,78.4,44.25477141101341,41.953523297640714,1.0,0.21818181818181817,1.0,0.1915,1.1393306432470922,0.27499999999999947,0.018707482993197244,0.0,0.2604166666666667,4.095143800439682,5.832927333141161
s6,99.0,82.0,62.0,69.4,30.0,1652.0,38.0,10.12,31.0,50.0,3.1,503.0,24.3,65.1,1.0,3.0223992035838725,6.044798407167745,0.056,5.809,0.6100935700393777,9.521490284883786,29.927837944759222,75.7,75.7,43.640167150389686,41.37087845856942,1.0,0.22727272727272727,30.0,0.2065,1.100594320933304,0.6749999999999998,0.045918367346938764,0.1388888888888889,0.034722222222222224,13.369396695069016,15.583389703783524
s6,99.0,82.0,62.4,20.4,30.0,1623.0,19.0,3.82,31.0,44.0,0.0,507.0,21.6,73.7,1.0,1.1408661025385765,2.5928775057694917,0.049,5.858,0.6113640800172048,9.581851782713741,30.1175655053729,78.4,78.4,44.5022933850524,42.188174129029676,1.0,0.2,1.0,0.202875,0.9858287122612447,0.6749999999999998,0.045918367346938764,-0.41666666666666663,-0.1388888888888889,5.180608454629257,7.412920643250071
s6,99.0,82.0,62.4,49.0,30.0,1428.0,85.0,12.0,31.0,43.0,5.5,511.0,30.6,71.8,1.0,3.583872573419612,8.334587380045608,0.048,5.906,0.6153646819596267,9.597560882422377,30.166942165567,69.4,69.4,42.16793947697811,39.97520662417525,1.0,0.19545454545454546,1.0,0.1785,1.0949834479246245,2.25,0.15306122448979592,-0.06944444444444445,0.08680555555555555,8.81965634927543,10.687183600547169
s6,99.0,82.0,62.7,100.0,30.0,1470.0,88.0,23.91,31.0,44.0,5.5,515.0,37.3,55.7,1.0,7.140866102538577,16.22924114213313,0.049,5.955,0.6233170101192719,9.553726119010468,30.029161245092695,62.7,62.7,40.292057947067015,38.196870933819525,1.0,0.2,10.5,0.18375,1.08843537414966,1.674999999999999,0.11394557823129245,0.06944444444444445,0.034722222222222224,19.24811833469784,22.221154423489246
s6,99.0,83.0,63.1,95.7,30.0,2164.0,79.0,31.97,31.0,51.0,1.6,523.0,37.6,65.9,1.0,9.548033847685417,18.721634995461603,0.113,6.068,0.6444724576641435,9.415452790633049,29.5945421214108,62.4,62.4,39.86909977959715,37.7959065910581,1.0,0.2318181818181818,86.75,0.2705,0.8569988237271046,0.03750000000000053,0.0025510204081633015,0.24305555555555555,0.021701388888888888,28.6893367255458,31.05152235619022
s6,99.0,83.0,64.3,100.0,30.0,2574.0,79.0,38.42,30.0,58.0,-7.0,527.0,38.8,66.3,1.0,11.474365355898456,19.78338854465251,0.064,6.132,0.6571338263327211,9.33143258538518,29.330450785757627,61.2,61.199999999999996,39.34371106468167,37.29783808931822,1.75,0.2636363636363636,102.5,0.32175,0.8193826375644557,0.29999999999999893,0.02040816326530605,0.4861111111111111,0.06076388888888889,35.71219750669374,36.88123266375331
s6,99.0,83.0,65.1,20.0,30.0,1968.0,71.0,9.37,31.0,58.0,3.9,531.0,29.8,63.5,1.0,2.798407167745147,4.824839944388184,0.064,6.196,0.6602217238971295,9.384726033288494,29.49796213373432,70.2,70.2,41.84965358681513,39.67347160030074,1.0,0.2636363636363636,1.0,0.246,1.071692535107169,2.249999999999999,0.15306122448979587,0.0,-0.12152777777777778,5.179629128050253,8.049770969609758
s6,99.0,83.0,65.1,72.2,30.0,1937.0,29.0,6.64,31.0,46.0,-8.6,535.0,24.7,67.5,1.0,1.9830761572921851,4.311035124548228,0.051,6.247,0.6624203518106491,9.430567739841553,29.642051254636883,75.3,75.3,43.30858485335197,41.05653844097766,1.0,0.20909090909090908,1.0,0.242125,0.8635659642371051,1.2750000000000004,0.08673469387755105,-0.8333333333333333,-0.20833333333333331,19.470593595198388,22.22622153332168
s6,99.0,83.0,63.9,34.1,30.0,795.0,32.0,3.95,32.0,22.0,0.8,539.0,20.0,59.6,1.0,1.1796913887506222,5.362233585230101,0.024,6.271,0.6637072878711043,9.448442279600014,29.698234300906183,80.0,80.0,44.59248494270004,42.27367572567964,1.0,0.1,1.0,0.099375,1.0062893081761006,1.1749999999999998,0.07993197278911564,-1.6666666666666665,-0.20833333333333331,5.7517173406752065,6.545697348368501
